id,timestamp_utc,timestamp_unix_ms,source,category,command,transport,success,latency_ms,topic,endpoint,error,details
3e58e22c-2417-4e27-9838-a2365e31b9b6,2026-09-17T11:04:26.794Z,1789643066794,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
a5a50e34-c803-42ec-906d-6452319dfb7f,2026-09-17T11:05:34.365Z,1789643134365,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARSTOP"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
c799c810-ffab-46e9-bd90-f24040136efc,2026-09-17T11:05:34.465Z,1789643134465,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARFORWARD"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
c7075862-e5d6-4a81-94b3-94175377ac5b,2026-09-17T11:05:34.474Z,1789643134474,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,True,0,robotcar/98:A3:16:BF:2C:C0/control,,,"{""result"": {""success"": true, ""mode"": ""mqtt"", ""topic"": ""robotcar/98:A3:16:BF:2C:C0/control"", ""command"": ""LIFTCARSTOP"", ""latency"": 0, ""brokerAccepted"": true, ""ackPending"": true}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
96ebf048-62ba-4a95-94d3-9549af3b6023,2026-09-17T11:06:25.226Z,1789643185226,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
2e1ebce1-5a1b-4613-a233-1c7cc3bc833d,2026-09-17T11:06:25.337Z,1789643185337,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
dc19b509-a3b0-48e9-8b35-3ca8af1c6022,2026-09-17T11:06:25.349Z,1789643185349,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
b6975e06-dd68-449f-9206-0b560f734aaf,2026-09-17T11:11:26.175Z,1789643486175,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
50792a48-967a-41ba-be10-c51dc71ef412,2026-09-17T11:11:26.293Z,1789643486293,DASHBOARD_API,ROBOT_CAR,FORWARD,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CAR""}}"
c0351cc9-39ef-4d72-97ba-a630e4b50df3,2026-09-17T11:11:26.305Z,1789643486305,DASHBOARD_API,ROBOT_CAR,STOP,mqtt,False,,,,MQTT broker not connected,"{""result"": {""success"": false, ""mode"": ""mqtt"", ""error"": ""MQTT broker not connected""}, ""metadata"": {""domain"": ""LIFT"", ""target"": ""CommandTarget.CHAIR""}}"
